Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_static_009,moving_average,static,9,amp_std,0.33679297787964,0.13063118531880694,0.3667422454085824,0.16121782081602004,0.01229888330980286,-0.42565518071244934,34.43196788923619,9,0.4678626108353472,0.15935360826970127,48.4375,124,559.168653980604,0.4656259302966819,0.744926919143662,4.612111211251452
moving_average_static_009,moving_average,static,9,amp_max,0.27310504303150457,0.14710716837052168,0.34046885361329216,0.2136875954593354,0.5361190866849087,-0.8377915986314126,29.675274311871835,7,0.4948006983676153,0.2353779906434774,37.890625,97,709.1154563419988,0.47923139034248785,0.7119522926469215,4.638405981781007
moving_average_static_009,moving_average,static,9,phase_std,0.0938013550794848,0.11660362229257865,0.18260232225060474,0.1951052777682754,0.6620792931427358,-0.8228972170688573,8.535963671376306,5,0.30631508174599953,0.21219956091064715,41.796875,107,445.52061854606256,0.776052588957846,1.107821644417762,5.176898177504563
moving_average_static_009,moving_average,static,9,i_mean,0.18037287746019726,0.12184425662897032,0.25040770492644077,0.14300081503672096,0.6596589520944732,-0.47554400045905654,16.05222878375102,6,0.3712298916002213,0.20623736086446498,39.84375,102,486.474477416419,0.3589466122642918,0.4941790126584809,4.276795681502501
moving_average_static_009,moving_average,static,9,q_mean,0.09851253807394825,0.07773058655730573,0.1296964647335425,0.10188597836153342,0.7265392148997518,-0.2229331085819921,4.306220278881033,9,0.1856228087470449,0.090008392464827,44.921875,115,197.98160614577648,0.8144858535439456,1.1263464258887823,5.323647873307875
moving_average_static_010,moving_average,static,10,amp_mean,0.2070440769614348,0.1707091305869262,0.30221653244893654,0.1944179313896599,0.7761485908405605,0.06785477121124295,23.38171711627753,7,0.4612812450341974,0.21131496553964638,40.625,104,954.8601652962021,1.0128983828636593,1.2509494365596627,5.739077485309056
moving_average_static_010,moving_average,static,10,amp_std,0.32539716641503025,0.16069711819691676,0.34332207063856407,0.23609138070476718,-0.03070580917756458,-0.8079860137357233,30.1747313120131,9,0.4689276019060827,0.17364152294031732,54.296875,139,846.1734757266789,0.7333421545666855,1.0953938948644308,5.138890810531302
moving_average_static_010,moving_average,static,10,amp_max,0.21255810176295875,0.16620322231161644,0.27671195702273554,0.1766140998972089,0.6826576700932921,-0.12059148408620901,19.601793832794172,7,0.41316637956181185,0.18859686279474758,47.65625,122,905.1663662898284,0.3798481303233067,0.6274428540325139,4.290960730050781
moving_average_static_010,moving_average,static,10,phase_std,0.18341580261225832,0.12934597198216452,0.23557804935936702,0.16512627989130257,0.28463454694491247,-0.6575293291396007,14.207236439030877,8,0.33175996835884086,0.11361597333622939,47.65625,122,548.2127385962317,0.7905735057625064,1.155062186255786,5.1748269836860885
moving_average_static_010,moving_average,static,10,i_mean,0.1502478611665652,0.10753033832195531,0.19510672875655796,0.08797834670636262,1.1617019545067382,1.3463575350926344,9.745058715157782,6,0.2782975364666203,0.13096006563306717,39.84375,102,378.88429630106464,0.706913608946862,1.0869820568240312,5.091655702862007
