Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
i_mean,0.01464056616095531,0.023919327987197796,0.1464663683479408,3,0.04411997829295337,0.0244547793459601,33.203125,5.0078543291136715,0.712240045203726,1.0776989868778408,7.023617288206909
q_mean,0.0186278786002231,0.036742723053373234,0.3456070905284826,7,0.04987019303223934,0.023519220071434626,45.3125,5.142611554047679,0.7129061436075546,1.0502729346437603,11.370288437534885
amp_mean,0.06739418341245239,0.08782052018986188,1.974385604202992,2,0.18254698851302426,0.17177597923270543,32.03125,3.7784364012058496,0.26967997131375515,0.4408035065168678,148.83145961502456
amp_std,0.06798599368482121,0.07441924400946896,1.4177853130088656,1,0.2509171808864882,0.2509171808864882,13.28125,4.124767330017284,0.3297924530586707,0.5735053394926775,151.45676106658811
amp_max,0.19180008530913478,0.24969426855982302,15.960890304416004,2,0.5478036683586025,0.5359714196800838,31.640625,3.9015633482945433,0.29902557970061855,0.45397865556890155,1205.4453314848224
phase_std,0.07789714046403969,0.09665358652802325,2.3915304419148997,4,0.19071163708672595,0.10118245976256585,29.6875,4.073323475915711,0.33106886911108374,0.5539086525269913,198.83499569225643
i_mean,0.007645690976675038,0.01881774140169384,0.09065149221402176,6,0.026176111974729004,0.01176774673602505,37.5,4.939704039512594,0.577322017059752,0.8806832765498926,1.91549623360883
q_mean,0.013425570962432134,0.023179094749060127,0.13754123094679213,8,0.033268089327555414,0.011908193355400373,33.984375,4.761017462785225,0.5293379568698185,0.7999753467664807,5.906286423231018
amp_mean,0.07903686738755361,0.12321116054764784,3.886333461375553,5,0.1929275444101107,0.12136651325895662,47.65625,4.025849067502157,0.3447240339834792,0.4536233239588087,204.69600325010032
amp_std,0.05563469717606208,0.06055872671387105,0.9388440015885617,2,0.13864173552235995,0.01808553110043379,12.890625,5.834070621633257,1.0358620815277528,1.2811881431901901,101.41710938874948
amp_max,0.16327613906559357,0.2583970382687295,17.09287152282912,6,0.373978871629345,0.19884430693104174,48.4375,4.665528726685103,0.5153037872751842,0.8496916218477355,873.5623105787301
phase_std,0.030779107693176457,0.059797553781788075,0.9153913442011744,5,0.09263815975843191,0.048912029267066656,41.796875,4.978969073906331,0.6132473394344571,0.8974460697549677,31.042758173887453
i_mean,0.010680655342082894,0.022161562556030166,0.12573052286075861,8,0.029704793344788125,0.013030525686337538,44.53125,4.74596860697439,0.5291410956532403,0.8388065097471473,3.738043061309045
q_mean,0.015812627003266345,0.02390840524414378,0.14633263137745967,7,0.036984774223906225,0.02375961539295243,39.0625,4.291989860612301,0.3560682483249445,0.4945883824252603,8.193283570471204
amp_mean,0.07888238449508055,0.10550329731095098,2.849522110331627,4,0.20041534796781516,0.14991016836520613,33.984375,3.9841530384402297,0.29462509325899744,0.40480792003921673,203.89659549526505
amp_std,0.032598964469981465,0.038353409037609816,0.3765719001103898,3,0.06641926719550403,0.02253456045540454,27.34375,5.363518937741054,0.8477330303386418,1.1844245355305079,34.82143716933378
amp_max,0.11666651197368995,0.20398063768316646,10.651673740705595,6,0.31668416361097945,0.17071577420665798,44.140625,5.447829868478944,0.8331203043988538,1.1402529807811477,445.9962118312158
phase_std,0.029819601676146928,0.053383013820364485,0.7295350181235778,6,0.07403837498317138,0.021928459243860967,55.46875,5.071712434923468,0.741305293018617,1.1307198031896284,29.13721770463104
i_mean,0.011817833732590882,0.023055031578829023,0.1360728271618057,8,0.032632867640016064,0.016727525618547276,49.609375,5.118002979250007,0.7041015841294498,1.036210212826494,4.5763614848829635
q_mean,0.015569020266614102,0.02956943141146805,0.22383392614336342,10,0.04064076515663222,0.014021655774017431,50.78125,4.351006209160653,0.36905109387721113,0.5444170102630231,7.942778506868796
amp_mean,0.07549949521264926,0.10278373461060265,2.7045110017287164,4,0.1912140811817798,0.14129016816538018,36.328125,4.480974777707155,0.4727277634879471,0.8327422343875919,186.78277599238427
amp_std,0.05753681004397976,0.07027408515092705,1.2642424432127348,3,0.07414480630128693,0.07336275152473413,39.0625,6.22595928766264,1.323846408881355,1.3425030879837032,108.46183451186316
