Sample,Method,Dataset,Window,Signal,Median,STD,RMS,IQR,Skewness,Kurtosis,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,MotionDuration,FFTEnergy,SpectralCentroid,Bandwidth,SpectralEntropy
moving_average_motion_008,moving_average,motion,8,phase_std,0.05099240558074085,0.1095066063305456,0.16308480630442582,0.2234537153216255,0.6807407790160955,-1.3681077321956843,1.3298327023676044,0,0.0,0.0,36.0,18,14.981488245551004,1.200745135657643,1.2922342700407927,3.596087821228999
moving_average_motion_008,moving_average,motion,8,i_mean,0.01767910969374535,0.011100363807261919,0.021373919791341112,0.022876873424154627,0.23341564526381928,-1.556240476799485,0.02284222236233417,1,0.0344856664290168,0.0162697416118203,48.0,24,0.153998174998237,0.9405222667170975,1.1899231932360659,2.9926637863078143
moving_average_motion_008,moving_average,motion,8,q_mean,0.07407879511378496,0.045719029115451386,0.08763321829001643,0.08570138892672305,0.029960709476949073,-1.6047369805811893,0.38397904739328353,1,0.1399745248556539,0.1134104024582615,50.0,25,2.612772658180535,0.47759102392517566,0.6305742187917286,2.0632576325279546
moving_average_motion_009,moving_average,motion,9,amp_mean,0.033318110123296746,0.04985653153100173,0.07802676485557165,0.09517551217210052,0.3890978791902582,-1.5155385691169931,0.30440880169133355,0,0.0,0.0,40.0,20,3.10560143257341,1.1949309860313067,1.303797690809805,3.5309009470005246
moving_average_motion_009,moving_average,motion,9,amp_std,0.00164957518956325,0.018419949979801443,0.021354952718655482,0.0029389653109814,1.6998214588256846,1.1522816084019851,0.022801700280800558,1,0.0556158604333709,0.00019778032989949818,22.0,11,0.4237532130722375,1.2780418696617792,1.2871362357548637,3.8186564892137747
moving_average_motion_009,moving_average,motion,9,amp_max,0.037419631901348255,0.03449625061625747,0.052314020469769705,0.03180117605230055,0.7740189926490938,-0.5270523628052382,0.1368378368855742,2,0.07419642438008466,0.004402130787312806,36.0,18,1.4869861037136638,1.0592606302793521,1.2141268883748173,3.3824806962865366
moving_average_motion_009,moving_average,motion,9,phase_std,0.1889447451622348,0.1135222017193294,0.20466241123047915,0.22934273508859726,-0.06580929672870202,-1.7416895987121996,2.094335128533688,1,0.3138931192686405,0.2901331045210955,52.0,26,16.109109933398745,0.3776679590896883,0.38831974113403134,1.5935977801727368
moving_average_motion_009,moving_average,motion,9,i_mean,0.0143930040981992,0.017468147077886964,0.02896144509901866,0.035594044322138675,0.3986801890287475,-1.5958313831673678,0.0419382651111736,1,0.0496428883323393,0.021999413798020097,42.0,21,0.3814127175391602,0.5784378359264544,0.8154995226772475,2.3474642167530995
moving_average_motion_009,moving_average,motion,9,q_mean,0.040290115281188005,0.03545129305582408,0.061645060315094556,0.009401543602474749,1.5931700895098733,1.4184541962653707,0.1900056730625823,1,0.1399745248556539,0.001031554986607508,18.0,9,1.5699542107076712,1.2074564511821684,1.246362840256472,3.722223696228943
moving_average_motion_010,moving_average,motion,10,amp_mean,0.12466958197704761,0.03231507413181162,0.12094393870990533,0.020931159844071193,-1.7305841541934917,2.5009058609129537,0.7313718155332668,1,0.1547935619539948,0.046126109808527396,70.0,35,1.304298553345858,1.2827350815582002,1.2695103677155735,3.840397938844206
moving_average_motion_010,moving_average,motion,10,amp_std,0.0011085692686599998,0.001038907693309917,0.0017466861224068133,0.0011264823118547498,1.1665792223684555,0.3480455851482738,0.00015254562051042746,2,0.0027259211180700503,0.0011883293700143502,36.0,18,0.001348975621031111,0.8820259458050024,1.051665859655828,3.181841834716051
moving_average_motion_010,moving_average,motion,10,amp_max,0.03901896964154085,0.12641096740911864,0.16873558061431485,0.143925690852113,1.1486668357345673,-0.4650380683853701,1.4235848082624971,0,0.0,0.0,28.000000000000004,14,19.957638779481037,1.2903124525676262,1.3071535255444005,3.80690645859497
moving_average_motion_010,moving_average,motion,10,phase_std,0.02140186120633255,0.1018977317775013,0.127581599108764,0.05030625890611452,1.5283112990393066,0.702833875088841,0.8138532215574685,1,0.3138931192686405,0.001532291446937284,24.0,12,12.968214768836969,1.270596993930953,1.2913517864346598,3.8074035920015605
moving_average_motion_010,moving_average,motion,10,i_mean,0.0202824869494732,0.01656273737129338,0.029602150916879875,0.03289283224516925,0.32937438346728565,-1.5600859538979701,0.0438143669452866,1,0.0496428883323393,0.0431130156492809,44.0,22,0.34290183063608815,0.5460141820075938,0.7318369905387881,2.304094925534554
moving_average_motion_010,moving_average,motion,10,q_mean,0.046971431303491795,0.016878873404538357,0.057761174397904305,0.031191356809281104,0.4800784825874114,-1.3862091444759876,0.1668176633912558,1,0.0832882145146191,0.020335705899005393,40.0,20,0.3560489246814371,0.9537773845893602,1.1683230476231286,3.1649170085661273
moving_average_motion_011,moving_average,motion,11,amp_mean,0.1033832203312608,0.05953362977993219,0.09658959146105676,0.11964682660963656,-0.10979064401213957,-1.799561021689928,0.4664774589306925,1,0.1547935619539948,0.00919597095061181,54.0,27,4.428016968454925,1.1951288663516828,1.2827473942559735,3.6037937371711735
moving_average_motion_011,moving_average,motion,11,amp_std,0.0029549562154807998,0.020880285690325566,0.02660563284378009,0.042379182138467926,0.7819972620199379,-1.2515520306577377,0.0353929849509015,0,0.0,0.0,34.0,17,0.5446795039794989,1.200837654898458,1.293155729429089,3.6044681552642888
moving_average_motion_011,moving_average,motion,11,amp_max,0.25775599553982753,0.14950392428448508,0.266562356987724,0.3251800682463701,-0.16448603871586492,-1.704469382157515,3.5527745081425417,1,0.3994142665652088,0.3677149038059114,54.0,27,27.939196093099092,0.4280149842755222,0.5889508246875429,1.7961997597834214
moving_average_motion_011,moving_average,motion,11,phase_std,0.020499990805021448,0.007474002148889783,0.021632089029634184,0.011100714762833402,-0.5623516184722744,-0.806819323981264,0.023397363789300983,3,0.026377957131765235,0.0031918268065606998,52.0,26,0.0698249461095224,0.5896092026520268,0.7587149380286924,2.4493712963807304
moving_average_motion_011,moving_average,motion,11,i_mean,0.008905884486966751,0.005512586810998145,0.010264207555569184,0.005978252970934199,0.8784504157619069,1.0576751546242944,0.0052676978371901766,2,0.0114129860564029,0.0038927009221594996,50.0,25,0.03789865067134086,1.5918606963641972,1.3161532763675765,4.182269506153586
