Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
q_mean,0.006755891861698778,0.048365178918572935,0.11695952659127858,3,0.0556810856740578,0.005833098298011867,62.0,3.8283315998382066,1.272960779114117,1.253201905949612,0.057008151781795496
amp_mean,0.08186814577137932,0.10036434584288002,0.5036500958234614,0,0.0,0.0,18.0,4.058603675627765,1.4309004759413295,1.298090709265015,8.365698311605406
amp_std,0.015320168785849337,0.03102312382670772,0.04812171059836201,1,0.0463314384702894,0.0306067517119401,52.0,2.159416433634048,0.6242457054450501,0.9316401724987415,0.29337613579345667
amp_max,0.008904128777301077,0.05814654046446466,0.1690510083992813,1,0.0668436247373042,0.007848601410671598,52.0,4.0930379255846185,1.5256951046484282,1.3668795428658171,0.0989256375513915
phase_std,0.017826306848775186,0.05783780066052137,0.16726055926231032,1,0.0799673842345563,0.04510183030433929,50.0,1.502145477737462,0.3552824026636446,0.3044347754306805,0.3972215196145916
i_mean,0.009212816178898657,0.031247013960529448,0.048818794072476114,1,0.0427055342354039,0.011184539425355002,52.0,2.70475275541308,0.8131173922174928,1.1206214259064584,0.10608422003697565
q_mean,0.009346333866941968,0.045435030353141094,0.10321709915954262,2,0.056674406358292254,0.0152205547473032,52.0,4.025805276809254,1.434639149355362,1.303324453685631,0.10904861929169722
amp_mean,0.10328200985363287,0.12767727377122468,0.8150743118826129,0,0.0,0.0,22.0,3.788344042003813,1.2651125550898226,1.2904769705961012,13.323162069206138
amp_std,0.018951626528437543,0.02864789515168981,0.041035094831110626,1,0.0463314384702894,0.005684040294482301,46.0,3.5167691255076945,1.1602528689734422,1.2757160420161422,0.4487650351360935
amp_max,0.04538402625286336,0.1165158847036608,0.6787975694138387,1,0.1516200899519233,0.004428203116154605,48.0,3.8990693905470852,1.505753411297201,1.3860008827869326,2.571206706450723
phase_std,0.01831369985362487,0.04024476120207998,0.08098204021062212,0,0.0,0.0,28.000000000000004,4.000405826931759,1.3987222828279084,1.2852149693512858,0.4187040964039644
i_mean,0.047341799013711196,0.0772484806716306,0.2983663883037644,0,0.0,0.0,20.0,4.050481663083709,1.4299566981236957,1.3110204680469966,2.7974368332075272
q_mean,0.04943818637446573,0.07067913113249377,0.24977697888221256,1,0.0541267939651187,0.0032978120186746007,36.0,4.367177317841856,1.7959168151150373,1.3779600428118173,3.0423965550430885
amp_mean,0.13805870417493188,0.22554247050235643,2.5434703000153163,1,0.3351913907207354,0.299319534065158,52.0,1.7578349856957027,0.45404145944670293,0.6229793778292902,23.82517661193072
amp_std,0.002424181263892645,0.0040865385688401215,0.0008349898737308936,2,0.004181926601033,0.00159507435188835,48.0,4.034963008795797,1.4940011489025051,1.3186992472178272,0.007333995597146548
amp_max,0.10152126303551236,0.2684045415193096,3.602049895409539,1,0.3736771130418739,0.0679951986090439,48.0,3.433993474160415,1.1177761756462168,1.2418829998956094,12.878871579139204
phase_std,0.008975192479442054,0.027210895030828387,0.03702164041893805,2,0.03387629200542525,0.0017398143714057544,54.0,2.7453252424820245,0.6847920067019881,0.8784236760490451,0.10068802896012681
i_mean,0.07544267174000292,0.1552659302500709,1.205375454820994,2,0.21831482707033045,0.0773401324632361,52.0,2.062196934241998,0.5686869529942044,0.8503399890212433,7.114368041945439
q_mean,0.3959528979033247,0.5939032184953513,17.63605164695685,1,0.899148198628502,0.1632135099498051,50.0,3.29427585492681,1.0827240343279072,1.2374347187221542,195.91858116277535
amp_mean,0.13790088662673083,0.21634195055865715,2.3401919785762226,1,0.3351913907207354,0.00942735468164041,46.0,2.0598839062323373,0.4933777774529291,0.6554875336051044,23.770683917325208
