Signal,STD,RMS,Energy,PeakCount,PeakHeight,PeakProminence,ActivityRatio,SpectralEntropy,SpectralCentroid,Bandwidth,FFTEnergy
q_mean,0.12458010802517802,0.25200165111636286,16.257237034335507,9,0.35263886957167895,0.15911628314182685,51.5625,4.6111870268790405,0.5524185769190624,0.8522264827941093,508.56368009739026
amp_mean,0.07177951175204578,0.11968820145071421,3.6672679850257275,8,0.16140057855027407,0.055193462826541376,46.484375,5.9408214240108865,1.230064904889779,1.3753565862304609,168.81504304858802
amp_std,0.0864690682436288,0.15133892784598202,5.863288596882265,7,0.2052960576716568,0.11334263820778899,47.65625,5.4298378837060675,0.8700898704542968,1.1943694012025603,244.99512574364815
amp_max,0.08464040979030006,0.17151031736713854,7.530441974624405,7,0.23997559799394916,0.0782742029106963,42.1875,6.141686072834634,1.270325111771217,1.380635529612297,234.716958599902
phase_std,0.029588039075368364,0.0362991714548112,0.3373132411662797,2,0.054761009057511204,0.02549558494649925,30.078125,5.895743213490185,1.0819656225370518,1.2765439740995619,28.684875842466084
i_mean,0.12267133072154293,0.20130981631485245,10.374564389048228,6,0.3035437020459273,0.17614782877140422,47.65625,4.686591289185904,0.5595801536763605,0.8846999226731638,493.0997026476022
q_mean,0.14582344303949482,0.27095200989298596,18.79423786625248,8,0.4020317308332264,0.21793522629644374,51.171875,4.52198909753854,0.48171326969766987,0.7216699716401369,696.7927636410818
amp_mean,0.25974354060664945,0.31382815931555924,25.212957076324358,4,0.4136444305346717,0.3152062112020635,25.390625,4.235252964064496,0.31494903879942576,0.36771062035181135,2210.749051024668
amp_std,0.1266792454919847,0.21513710567328226,11.848697404794116,5,0.3335858007978684,0.15401367336642952,35.9375,4.1341646551371465,0.33523019202954973,0.49903838504209996,525.8487455206991
amp_max,0.20344586413614246,0.28934424936631187,21.43234422818674,7,0.41221934193086246,0.1684558451054175,44.53125,4.008816329099311,0.31984965880143484,0.5183663857901104,1356.2745613709355
phase_std,0.04008870668084562,0.054750854132464055,0.7673999432279952,5,0.09322142480748656,0.04030251793670921,39.0625,4.681289155485315,0.5795718061176994,0.9667227717845535,52.66132626411887
i_mean,0.14159512369045946,0.25594236680426413,16.769662752094334,7,0.35359451445737383,0.22839380555403996,46.875,4.76927174493732,0.544599148050805,0.8796422387891296,656.9694131915712
q_mean,0.1453244213927482,0.283928098272656,20.63748223711412,8,0.40820594733472443,0.18219741816085636,39.84375,5.405562520886555,0.8349838280939476,1.142822071259601,692.0174292318131
amp_mean,0.2632185085991949,0.3032571022263002,23.543006732977325,2,0.5934450976271204,0.2837420077538742,16.796875,5.134416346959615,0.6763003212025607,1.0157632438530368,2270.2730969787294
amp_std,0.1412804565294757,0.23901223784058676,14.624473558416694,5,0.3563128697967004,0.18173070237422853,41.796875,4.685524147730879,0.6091178149164835,0.9796790856111972,654.051181432359
amp_max,0.20517877299378579,0.2628052441435883,17.68104866543899,6,0.38519232051594016,0.09016811283601976,32.03125,5.270914042715651,0.7867674722280783,1.1363727206642178,1379.4525483724217
phase_std,0.05517927965749204,0.07833389906634253,1.5708671341916005,3,0.1437567250965855,0.06264786478308647,28.515625,5.089205223916551,0.7318495017983101,1.1134847765105078,99.76903567641898
i_mean,0.13698215161081442,0.26400050898598165,17.84224479868349,6,0.38896150006252705,0.24327334539566425,44.140625,4.820801498430278,0.6092124918849076,0.9101296815868266,614.8594400179634
q_mean,0.16304258857535667,0.2998470387930431,23.016511148276912,8,0.4294074149634368,0.15653674270842657,44.921875,4.564245182453819,0.4841651827665273,0.8044796568741793,871.0659329609957
amp_mean,0.05399833893598914,0.07679358422869575,1.509697172144586,5,0.10673521341315065,0.06647486410016305,40.234375,4.15631476845076,0.35457571755419437,0.6040161707121418,95.54560052112451
amp_std,0.12393186927206151,0.16987457316731105,7.387486875846686,3,0.31638246902891215,0.2094976543866742,34.375,5.227472461503087,0.8234738048827731,1.1744756251812984,503.27733395076353
amp_max,0.06323965591474204,0.10404687697975343,2.7713926679654253,7,0.1507010570973497,0.05491929503897534,41.796875,4.767325863214778,0.5917888459724185,0.9661819938397617,131.04652414280338
phase_std,0.05071851821952662,0.06853050631744301,1.2022861558080247,2,0.1459850971728539,0.06647040603839,20.703125,3.9238460882921116,0.2968735202311056,0.5500384091510824,84.29134118680683
i_mean,0.1178650491254717,0.21576144495855695,11.917568289434728,7,0.30949772990856045,0.14441014378287212,43.75,4.34396555630169,0.349323161587135,0.46631760783433723,455.2185768434993
q_mean,0.1628657055230725,0.2513503595812848,16.173312834980145,6,0.4068458190586958,0.1653844289931307,47.65625,5.376771911038949,0.8019745228666623,1.1163015175991504,869.1655181249994
amp_mean,0.034523488489002066,0.05642492165872962,0.8150455767536064,10,0.07739231014985816,0.02444032832242275,54.6875,4.543911925454202,0.507345038400378,0.8508922369890607,39.055094604475464
amp_std,0.07696656590239442,0.10380340528863302,2.758437619076149,7,0.1446682722649361,0.09746646255840725,43.359375,4.312821712440599,0.39233177144699055,0.5768904922691747,194.11277923432277
amp_max,0.04261564717303515,0.06488581665402014,1.0778033159319342,8,0.09844757533857117,0.06158302009325846,51.953125,5.204336145190078,0.6969344920541296,0.9845825014294695,59.50830446192778
phase_std,0.017108415345079595,0.02784295973443466,0.19845898413397753,5,0.04196759601612226,0.01266764205766604,43.359375,4.571890660258337,0.5189197260545789,0.9010572553771686,9.591095484598753
i_mean,0.11307051064738093,0.2060641083050103,10.870378683273985,7,0.3070534036064103,0.1658539834325998,46.09375,4.456478361132473,0.4562759629253431,0.7319197935676105,418.93652929112955
q_mean,0.1476767626251926,0.21553626283450159,11.892705432745817,6,0.34271494380917367,0.19607051803143616,40.625,4.944133053164363,0.6513572442146234,1.0021925453574676,714.6144993126351
amp_mean,0.03690674374744298,0.0676468153948976,1.171479458066267,10,0.0837854135501406,0.03969005864807438,59.765625,4.80654716560072,0.5523150882028286,0.8624979889687925,44.63332193324968
amp_std,0.048785262757107005,0.07678732991981216,1.5094512732708043,9,0.11777425686313293,0.07508207683735828,49.21875,4.638436118358314,0.44359659631091203,0.6089394764654014,77.9878497142371
amp_max,0.0472927933749869,0.06687072616054159,1.144753668412964,8,0.1063577365661296,0.047477527854948076,48.046875,4.539734499925423,0.41212358649169967,0.6010699611808206,73.28910952980505
phase_std,0.016478676295920553,0.02545262543398708,0.16584605221960855,6,0.03277274738975655,0.015740279827811853,33.59375,5.42275415956842,0.8723504097912769,1.187623432229411,8.897780121232191
i_mean,0.08722786246294786,0.16665767021565714,7.110343434677946,7,0.2668429313088193,0.10729618397388264,48.046875,4.582019621130655,0.45149195866215,0.6944861463430494,249.32140217501333
